Order ID,Customer Name,Segment,Country,Region,Product Category,Product Name,Sales,Quantity,Discount,Profit,Order Date
ORD-1723,Terry Joseph,Corporate,France,West,Office Supplies,Binder,174.6,5,0.03,15.24,2023-04-02
ORD-1724,Lauren Garrison,Corporate,Germany,West,Furniture,Chair,296.64,1,0.09,47.07,2023-08-25
ORD-1725,Jeffrey Velasquez,Corporate,France,South,Furniture,Chair,440.02,1,0.05,108.41,2023-12-07
ORD-1726,James Cohen,Corporate,France,East,Furniture,Table,2163.1,8,0.1,215.63,2023-12-21
ORD-1727,Amy Williams,Home Office,United Kingdom,West,Furniture,Bookcase,181.12,4,0.22,48.44,2023-11-11
ORD-1728,Lauren Jones,Corporate,Canada,East,Office Supplies,Stapler,428.49,1,0.04,120.82,2023-04-10
ORD-1729,Patricia Moore,Corporate,Canada,South,Office Supplies,Binder,2350.36,8,0.19,690.74,2023-12-05
ORD-1730,Robert Allen,Consumer,United Kingdom,West,Furniture,Chair,284.49,5,0.26,46.84,2023-09-16
ORD-1731,Valerie Hubbard,Consumer,United Kingdom,West,Office Supplies,Binder,3765.96,10,0.17,708.71,2023-03-02
ORD-1732,Travis Fernandez,Consumer,United States,South,Technology,Phone,899.61,4,0.25,107.77,2023-02-26
ORD-1733,Linda Phelps,Home Office,Germany,West,Furniture,Bookcase,1502.03,7,0.27,297.32,2023-06-05
ORD-1734,Matthew Lawson,Consumer,France,East,Office Supplies,Paper,386.66,1,0.22,68.07,2023-07-27
ORD-1735,Kimberly Miller,Corporate,France,South,Office Supplies,Paper,1981.09,8,0.02,472.03,2023-09-28
ORD-1736,Deborah Sutton,Home Office,Australia,South,Furniture,Table,753.01,6,0.19,54.73,2023-10-09
ORD-1737,Laura Liu,Corporate,Australia,Central,Furniture,Sofa,3724.08,10,0.01,609.67,2023-02-18
ORD-1738,Jonathan Conley,Consumer,Australia,South,Furniture,Bookcase,2839.28,8,0.0,587.24,2023-10-03
ORD-1739,Whitney Fleming,Corporate,Australia,Central,Technology,Laptop,1005.97,5,0.08,288.23,2023-08-27
ORD-1740,Christina Arroyo,Home Office,France,West,Technology,Laptop,3444.64,10,0.22,219.43,2023-06-18
ORD-1741,Tyler Cuevas,Home Office,United Kingdom,East,Furniture,Sofa,1413.84,6,0.01,200.21,2023-05-14
ORD-1742,Jennifer Duarte,Home Office,France,East,Technology,Monitor,1369.36,3,0.07,107.34,2023-02-19
ORD-1743,Andrea Mcdonald,Corporate,Australia,West,Technology,Monitor,1009.22,6,0.08,222.09,2023-03-05
ORD-1744,Bobby Byrd,Corporate,United States,East,Office Supplies,Pen,1668.24,8,0.16,134.59,2023-01-11
ORD-1745,Danielle Carroll,Home Office,France,Central,Office Supplies,Pen,149.34,2,0.27,10.73,2023-11-14
ORD-1746,Scott Garrison,Corporate,Canada,Central,Furniture,Chair,344.15,3,0.21,59.91,2023-05-26
ORD-1747,Kurt Branch,Consumer,France,East,Office Supplies,Stapler,3611.02,9,0.14,559.83,2023-01-13
ORD-1748,Ebony Mitchell,Home Office,Australia,East,Office Supplies,Binder,31.62,2,0.24,8.18,2023-04-16
ORD-1749,Heather Soto,Home Office,Australia,Central,Office Supplies,Pen,1191.41,6,0.2,217.48,2023-02-14
ORD-1750,Margaret Wilcox,Home Office,Germany,South,Office Supplies,Binder,433.09,5,0.08,74.08,2023-12-23
ORD-1751,Kyle Valenzuela,Corporate,United States,West,Office Supplies,Pen,3100.94,8,0.19,279.7,2023-01-10
ORD-1752,Rebecca Marshall,Home Office,United Kingdom,West,Furniture,Table,375.91,3,0.01,48.55,2023-03-09
ORD-1753,Lisa Diaz,Consumer,Germany,Central,Office Supplies,Binder,1131.06,4,0.01,146.17,2023-04-02
ORD-1754,Julie Marsh,Corporate,Canada,Central,Office Supplies,Binder,1022.28,9,0.28,154.51,2023-08-23
ORD-1755,Jacqueline Williams,Corporate,Canada,South,Office Supplies,Binder,407.71,1,0.16,72.1,2023-06-15
ORD-1756,Sharon Martin,Home Office,Australia,Central,Office Supplies,Pen,2559.45,10,0.24,594.14,2023-09-02
ORD-1757,Colleen Jordan,Corporate,United Kingdom,East,Technology,Phone,65.01,1,0.17,8.26,2023-11-30
ORD-1758,Eric Jones Jr.,Corporate,France,West,Office Supplies,Pen,278.67,2,0.18,27.53,2023-08-27
ORD-1759,Johnny Williamson,Home Office,Canada,Central,Furniture,Chair,476.45,2,0.13,103.81,2023-07-30
ORD-1760,Lynn Charles,Consumer,France,South,Furniture,Sofa,1558.31,6,0.15,99.75,2023-07-25
ORD-1761,Casey Reyes,Home Office,United Kingdom,South,Furniture,Sofa,1195.2,6,0.0,162.82,2023-05-07
ORD-1762,Tammy Reed,Corporate,Germany,East,Furniture,Sofa,2572.27,7,0.09,646.72,2023-08-02
ORD-1763,Jason Olson,Corporate,Australia,South,Furniture,Chair,288.47,3,0.14,76.99,2023-04-08
ORD-1764,Keith Dean,Corporate,United States,South,Furniture,Chair,2080.18,7,0.08,194.96,2023-01-13
ORD-1765,Alvin Lane,Corporate,Australia,West,Furniture,Table,903.45,7,0.15,231.01,2023-07-03
ORD-1766,Michael Mitchell,Corporate,France,Central,Office Supplies,Stapler,92.6,4,0.0,10.71,2023-01-24
ORD-1767,Austin Reid,Home Office,Australia,South,Furniture,Bookcase,500.22,7,0.27,105.64,2023-01-27
ORD-1768,Matthew Ellis,Consumer,United States,Central,Office Supplies,Paper,3115.24,10,0.17,596.24,2023-04-03
ORD-1769,Jeffrey Miller,Corporate,Australia,South,Technology,Laptop,1300.48,6,0.17,339.84,2023-10-17
ORD-1770,Michael Morrison,Consumer,France,East,Furniture,Bookcase,3382.12,8,0.04,307.19,2023-06-07
ORD-1771,Nathan Garcia,Corporate,United Kingdom,South,Technology,Printer,127.71,1,0.16,36.28,2023-03-02
ORD-1772,Katherine Delgado,Home Office,Canada,West,Furniture,Table,1376.58,9,0.09,359.63,2023-04-02
ORD-1773,Roger Craig,Corporate,United Kingdom,Central,Furniture,Bookcase,41.13,3,0.16,5.89,2023-12-04
ORD-1774,Ryan Ibarra,Corporate,Germany,Central,Furniture,Chair,318.92,4,0.07,30.97,2023-03-06
ORD-1775,Gregory Heath,Home Office,France,East,Office Supplies,Stapler,128.87,2,0.04,7.0,2023-06-23
ORD-1776,Jared Bates,Corporate,United Kingdom,Central,Furniture,Sofa,1890.94,10,0.29,175.96,2023-03-08
ORD-1777,Brad Sims,Corporate,United States,East,Furniture,Table,947.69,3,0.09,97.1,2023-03-26
ORD-1778,Joy Johnston,Consumer,Germany,East,Furniture,Chair,3018.23,8,0.01,232.27,2023-02-08
ORD-1779,Craig Anderson,Home Office,France,East,Office Supplies,Paper,142.01,5,0.09,7.47,2023-01-06
ORD-1780,Christopher Watson,Consumer,United States,West,Technology,Monitor,1005.61,3,0.01,86.87,2023-02-01
ORD-1781,Ashley Smith,Home Office,United Kingdom,Central,Office Supplies,Binder,2897.31,9,0.18,510.59,2023-03-18
ORD-1782,Kristin Eaton,Consumer,United States,East,Technology,Monitor,1833.46,4,0.05,437.29,2023-05-15
ORD-1783,Mary Harrison,Consumer,Australia,East,Furniture,Sofa,1985.79,6,0.06,433.66,2023-11-27
ORD-1784,Dennis Ross,Consumer,Canada,Central,Office Supplies,Stapler,922.17,4,0.12,221.65,2023-02-26
ORD-1785,Sean Farmer,Corporate,United States,South,Furniture,Table,2423.78,8,0.21,458.78,2023-06-29
ORD-1786,Kristina Christensen,Consumer,United States,Central,Office Supplies,Paper,855.09,7,0.18,109.45,2023-05-23
ORD-1787,Cynthia Trujillo,Corporate,Canada,South,Office Supplies,Stapler,1255.07,4,0.27,314.53,2023-09-10
ORD-1788,Jose Johnson,Home Office,United Kingdom,West,Furniture,Sofa,343.09,2,0.16,75.18,2023-08-15
ORD-1789,Karen Brennan,Consumer,Canada,South,Office Supplies,Paper,88.84,3,0.29,11.96,2023-08-07
ORD-1790,Teresa Clark,Home Office,Germany,East,Furniture,Sofa,925.69,8,0.21,180.95,2023-12-16
ORD-1791,Kevin Mathis,Corporate,Australia,South,Office Supplies,Stapler,3328.99,10,0.3,592.07,2023-12-18
ORD-1792,William Nguyen,Consumer,Germany,East,Furniture,Bookcase,1643.72,8,0.19,137.5,2023-09-25
ORD-1793,Elizabeth Byrd,Consumer,Australia,East,Furniture,Sofa,432.82,1,0.11,95.13,2023-01-13
ORD-1794,Michael Allen,Consumer,United Kingdom,East,Furniture,Sofa,697.28,8,0.2,120.32,2023-02-12
ORD-1795,Katherine Stevens,Corporate,France,Central,Technology,Laptop,366.63,1,0.26,29.25,2023-12-05
ORD-1796,Debbie Mcbride MD,Corporate,United Kingdom,South,Office Supplies,Stapler,21.66,1,0.17,5.74,2023-10-17
ORD-1797,Kyle Walker,Corporate,Australia,West,Office Supplies,Stapler,430.61,3,0.12,103.78,2023-04-21
ORD-1798,Nathan Kennedy,Home Office,Australia,South,Technology,Phone,2169.88,8,0.05,138.73,2023-10-01
ORD-1799,Ashley Clarke,Corporate,Germany,South,Technology,Printer,826.85,5,0.01,50.67,2023-09-07
ORD-1800,John Hobbs,Corporate,United Kingdom,East,Technology,Printer,363.51,7,0.1,50.65,2023-10-14
ORD-1801,Nathan Pham,Corporate,United States,West,Furniture,Table,1096.24,5,0.27,72.76,2023-09-14
ORD-1802,Ashley Brock,Corporate,United States,Central,Furniture,Chair,1314.25,9,0.14,349.38,2023-03-22
ORD-1803,Michelle Lewis,Home Office,France,South,Office Supplies,Paper,1669.42,8,0.3,241.12,2023-02-16
ORD-1804,Jeffrey Franklin,Corporate,United Kingdom,East,Office Supplies,Paper,593.71,4,0.15,143.22,2023-01-05
ORD-1805,Tony Baker,Corporate,Canada,Central,Office Supplies,Stapler,760.53,4,0.25,187.69,2023-09-28
ORD-1806,Matthew Smith,Home Office,Canada,Central,Office Supplies,Paper,2191.86,5,0.12,233.37,2023-12-24
ORD-1807,Christina Payne,Home Office,United States,East,Technology,Printer,163.25,5,0.24,27.56,2023-05-12
ORD-1808,Jeff English PhD,Consumer,United Kingdom,East,Technology,Printer,3163.48,9,0.13,585.2,2023-09-19
ORD-1809,April Watkins,Consumer,Germany,South,Office Supplies,Stapler,877.55,9,0.01,198.18,2023-10-21
ORD-1810,Brittany Pierce,Consumer,France,South,Furniture,Sofa,1970.68,5,0.16,401.24,2023-04-17
ORD-1811,Mackenzie Jones,Corporate,France,East,Technology,Monitor,1320.34,6,0.07,312.4,2023-04-29
ORD-1812,Ronald Kim,Corporate,Germany,South,Office Supplies,Paper,1562.23,4,0.08,190.22,2023-08-10
ORD-1813,Zoe Clark,Consumer,United Kingdom,West,Office Supplies,Binder,165.29,2,0.01,41.2,2023-07-12
ORD-1814,Joseph Klein,Corporate,Germany,South,Technology,Phone,2266.04,7,0.01,203.58,2023-06-13
ORD-1815,Michael Robinson,Consumer,United States,Central,Office Supplies,Binder,409.92,1,0.15,22.54,2023-03-27
ORD-1816,Nancy Hernandez,Consumer,United Kingdom,Central,Furniture,Sofa,1485.35,6,0.27,221.65,2023-01-28
ORD-1817,Alan Olsen,Home Office,Canada,West,Furniture,Chair,2505.96,9,0.17,610.9,2023-08-18
ORD-1818,Megan Sims,Home Office,United Kingdom,South,Furniture,Table,531.39,10,0.24,70.31,2023-08-12
ORD-1819,James Mann,Home Office,Australia,South,Technology,Monitor,793.21,7,0.03,82.12,2023-04-08
ORD-1820,Maurice Morrow,Corporate,Germany,South,Office Supplies,Paper,1715.25,8,0.21,134.2,2023-03-26
ORD-1821,Crystal Romero,Home Office,Germany,South,Technology,Monitor,1587.31,5,0.28,223.41,2023-03-24
ORD-1822,Anna Rogers,Home Office,United Kingdom,Central,Furniture,Chair,264.81,1,0.24,29.11,2023-07-29
ORD-1823,Alexis Rivers,Home Office,Germany,Central,Technology,Printer,506.12,2,0.07,81.28,2023-05-31
ORD-1824,Brandi Villanueva,Consumer,Germany,Central,Office Supplies,Paper,460.99,4,0.26,41.52,2023-07-16
ORD-1825,Kristen Lopez,Corporate,Australia,Central,Technology,Phone,141.39,1,0.02,34.62,2023-05-19
ORD-1826,Richard Stevenson,Corporate,Germany,South,Office Supplies,Stapler,654.06,2,0.21,115.5,2023-06-28
ORD-1827,Ashley Clayton,Corporate,Germany,Central,Office Supplies,Paper,304.81,1,0.06,49.03,2023-09-02
ORD-1828,Jessica Wilkerson,Home Office,Canada,East,Office Supplies,Binder,802.23,5,0.02,71.76,2023-04-19
ORD-1829,Andrew Simmons,Home Office,Australia,West,Technology,Phone,1026.66,6,0.26,85.6,2023-09-18
ORD-1830,Geoffrey Evans,Consumer,Australia,Central,Office Supplies,Binder,404.89,2,0.05,108.95,2023-12-29
ORD-1831,Patty Lewis,Home Office,Canada,East,Furniture,Table,916.16,2,0.06,206.42,2023-04-17
ORD-1832,Steven Harris,Consumer,United States,South,Technology,Phone,1333.56,10,0.03,189.34,2023-02-12
ORD-1833,Joshua Chaney,Home Office,United States,East,Technology,Phone,2824.45,8,0.15,299.73,2023-06-15
ORD-1834,Bobby Cooper,Consumer,Canada,Central,Office Supplies,Stapler,382.28,7,0.26,76.46,2023-09-01
ORD-1835,Donna Cardenas,Corporate,Australia,West,Office Supplies,Binder,2760.29,7,0.01,811.61,2023-08-23
ORD-1836,Amber Johnson,Consumer,France,South,Furniture,Bookcase,2969.49,10,0.14,156.14,2023-08-09
ORD-1837,Heather Hernandez,Consumer,United Kingdom,South,Technology,Monitor,1949.98,7,0.22,222.41,2023-11-30
ORD-1838,David Smith,Consumer,France,East,Furniture,Bookcase,857.11,4,0.11,172.79,2023-09-01
ORD-1839,Marc Reese,Home Office,France,East,Furniture,Bookcase,2568.63,9,0.09,381.89,2023-02-19
ORD-1840,Brian Barnes,Corporate,Canada,East,Technology,Monitor,396.23,5,0.15,53.41,2023-10-19
ORD-1841,Taylor Cobb,Corporate,Canada,East,Office Supplies,Stapler,375.65,3,0.09,110.68,2023-10-02
ORD-1842,Michael Rogers,Corporate,United Kingdom,Central,Office Supplies,Pen,1194.81,5,0.23,138.53,2023-04-03
ORD-1843,Patricia Rodgers,Corporate,Germany,West,Office Supplies,Stapler,609.72,3,0.28,127.53,2023-03-13
ORD-1844,Amber Smith DVM,Corporate,United States,West,Furniture,Chair,343.11,4,0.14,31.18,2023-08-25
ORD-1845,Laura Hall,Corporate,Germany,East,Office Supplies,Paper,1167.24,8,0.21,199.95,2023-02-09
ORD-1846,Joshua Foley,Corporate,United States,West,Furniture,Bookcase,199.89,2,0.09,51.72,2023-02-16
ORD-1847,Michael Torres,Home Office,France,Central,Technology,Monitor,4990.2,10,0.0,1206.19,2023-05-14
ORD-1848,Madison Smith,Consumer,Germany,East,Furniture,Sofa,880.72,2,0.01,194.05,2023-02-10
ORD-1849,Kathleen Dillon,Home Office,United States,South,Office Supplies,Paper,501.86,6,0.02,129.32,2023-05-14
ORD-1850,Holly Williams,Home Office,Germany,South,Technology,Printer,2991.78,10,0.1,182.38,2023-02-27
ORD-1851,Joshua Jones,Home Office,Germany,Central,Technology,Monitor,1316.35,4,0.24,158.93,2023-12-23
ORD-1852,Christine Molina,Consumer,Australia,East,Technology,Phone,390.34,2,0.05,113.69,2023-09-14
ORD-1853,Vicki Burgess,Corporate,United States,East,Furniture,Table,2496.72,7,0.09,594.57,2023-03-16
ORD-1854,Nicole Dougherty,Home Office,Canada,East,Office Supplies,Stapler,1867.77,7,0.28,515.38,2023-08-08
ORD-1855,Michael Woods,Home Office,Canada,Central,Technology,Laptop,1332.12,6,0.15,361.48,2023-10-25
ORD-1856,Tony Morris,Corporate,United Kingdom,South,Furniture,Sofa,1622.38,6,0.13,253.91,2023-01-10
ORD-1857,Karl Morrow,Consumer,France,Central,Office Supplies,Binder,1174.4,3,0.16,248.75,2023-10-01
ORD-1858,Jessica Miller,Consumer,United Kingdom,South,Office Supplies,Paper,880.26,8,0.3,194.61,2023-06-14
ORD-1859,Brent Carpenter,Corporate,Canada,South,Office Supplies,Paper,423.23,9,0.01,32.55,2023-05-17
ORD-1860,John Wells,Corporate,Germany,East,Office Supplies,Pen,793.09,6,0.02,139.47,2023-04-09
ORD-1861,Chad Flowers,Consumer,Australia,South,Furniture,Table,198.23,7,0.12,44.82,2023-05-29
ORD-1862,William Gordon,Corporate,France,South,Technology,Phone,3652.56,10,0.1,1020.99,2023-06-20
ORD-1863,Kevin Bell DVM,Consumer,Canada,West,Furniture,Bookcase,440.67,2,0.01,65.54,2023-10-28
ORD-1864,Amanda Hayes,Consumer,Canada,South,Office Supplies,Stapler,3327.87,10,0.09,842.89,2023-07-03
ORD-1865,Martin Tyler,Home Office,United Kingdom,South,Office Supplies,Paper,214.91,3,0.06,54.59,2023-08-28
ORD-1866,Robert Lee,Home Office,Canada,East,Furniture,Sofa,857.05,3,0.13,176.99,2023-01-05
ORD-1867,Nancy Adams,Home Office,Canada,East,Office Supplies,Stapler,719.48,3,0.01,65.85,2023-07-01
ORD-1868,Shawn Gordon,Consumer,Australia,South,Office Supplies,Stapler,353.67,1,0.18,35.49,2023-09-18
ORD-1869,William Keith,Home Office,Germany,East,Office Supplies,Paper,503.86,2,0.21,148.57,2023-05-21
ORD-1870,John Hughes,Corporate,Australia,Central,Furniture,Sofa,1424.61,7,0.18,289.02,2023-10-16
ORD-1871,Audrey Joyce,Home Office,Germany,West,Technology,Laptop,144.32,9,0.17,27.18,2023-12-04
ORD-1872,Hector May,Corporate,Australia,South,Office Supplies,Paper,2041.98,8,0.19,330.97,2023-01-18
ORD-1873,Ashlee Williams,Corporate,United States,West,Office Supplies,Binder,1327.97,8,0.07,139.34,2023-11-11
ORD-1874,Elizabeth Peterson,Home Office,United Kingdom,South,Furniture,Bookcase,2521.57,7,0.25,550.4,2023-08-06
ORD-1875,Nicole Maldonado,Home Office,United Kingdom,South,Furniture,Table,1689.93,5,0.03,288.51,2023-10-06
ORD-1876,Jim Morgan,Consumer,Canada,West,Technology,Phone,574.29,2,0.28,99.6,2023-10-05
ORD-1877,Dawn Ward,Consumer,Canada,East,Furniture,Bookcase,878.51,5,0.05,225.77,2023-05-04
ORD-1878,Ashley Cox,Home Office,United States,East,Office Supplies,Stapler,600.21,2,0.04,63.64,2023-02-19
ORD-1879,Paul Johnson,Corporate,United Kingdom,Central,Furniture,Bookcase,950.54,3,0.26,191.13,2023-07-09
ORD-1880,Lori Hamilton,Consumer,Australia,East,Office Supplies,Stapler,750.87,2,0.23,151.99,2023-10-29
ORD-1881,Rhonda Jones,Consumer,France,East,Technology,Laptop,707.43,3,0.26,196.49,2023-11-16
ORD-1882,Jeremy Hayes,Consumer,Australia,Central,Technology,Phone,1693.04,9,0.26,149.96,2023-03-20
ORD-1883,Patricia Davidson,Corporate,United Kingdom,West,Furniture,Table,2988.34,8,0.23,154.34,2023-11-16
ORD-1884,Donald Rich,Corporate,United Kingdom,Central,Technology,Monitor,221.75,2,0.21,34.09,2023-02-12
ORD-1885,Patrick Brown,Home Office,Australia,West,Furniture,Sofa,270.12,4,0.13,75.5,2023-02-16
ORD-1886,Kayla Wolfe,Corporate,France,Central,Furniture,Sofa,906.45,3,0.22,162.56,2023-11-25
ORD-1887,Mary Little,Consumer,United States,Central,Office Supplies,Stapler,587.93,3,0.12,34.85,2023-07-23
ORD-1888,Dr. Whitney Garcia MD,Home Office,Canada,East,Technology,Printer,1159.09,7,0.2,218.38,2023-03-19
ORD-1889,Theresa Short,Corporate,Australia,Central,Office Supplies,Paper,1849.51,5,0.18,160.38,2023-06-29
ORD-1890,Lauren Lopez,Corporate,Germany,West,Technology,Phone,2055.72,6,0.23,310.67,2023-06-21
ORD-1891,Hector Coleman,Consumer,United Kingdom,East,Furniture,Bookcase,1994.54,7,0.22,162.56,2023-12-14
ORD-1892,David Johnston,Home Office,United Kingdom,West,Furniture,Bookcase,1289.97,9,0.19,72.05,2023-12-17
ORD-1893,Carl Stewart,Home Office,France,Central,Furniture,Bookcase,3351.61,7,0.03,217.81,2023-12-27
ORD-1894,Joseph Johnson,Corporate,United Kingdom,Central,Furniture,Chair,381.6,2,0.17,19.58,2023-01-30
ORD-1895,Robert Moore,Corporate,Canada,West,Office Supplies,Pen,1279.8,5,0.24,247.25,2023-02-07
ORD-1896,Destiny Wilson,Consumer,Australia,South,Technology,Monitor,283.28,2,0.17,72.44,2023-02-26
ORD-1897,Eric Wilson,Corporate,Germany,East,Furniture,Sofa,344.03,7,0.02,93.62,2023-04-17
ORD-1898,Cynthia Collins,Corporate,Canada,South,Furniture,Bookcase,1548.9,9,0.17,379.03,2023-01-25
ORD-1899,Amy Evans,Corporate,France,South,Technology,Phone,2002.29,8,0.28,466.39,2023-11-25
ORD-1900,Mariah Hansen,Corporate,Canada,West,Technology,Monitor,2752.97,8,0.04,622.53,2023-11-09
ORD-1901,Cheryl Clark,Home Office,United States,West,Office Supplies,Stapler,270.56,1,0.28,38.51,2023-07-25
ORD-1902,Virginia Burgess,Consumer,France,South,Furniture,Chair,1723.55,6,0.01,152.23,2023-02-22
ORD-1903,Heather Mack,Corporate,United Kingdom,Central,Office Supplies,Pen,182.09,8,0.04,44.78,2023-06-23
ORD-1904,Donald Mcclain,Corporate,United States,Central,Office Supplies,Binder,1048.99,3,0.15,84.53,2023-04-13
ORD-1905,Tracy Young,Corporate,United States,East,Office Supplies,Stapler,1391.05,10,0.14,187.03,2023-02-19
ORD-1906,David Ford,Corporate,Germany,West,Furniture,Sofa,2587.7,8,0.04,600.26,2023-06-29
ORD-1907,Deborah Cooper,Consumer,France,South,Office Supplies,Binder,1220.44,7,0.01,265.58,2023-09-01
ORD-1908,Willie Burnett,Corporate,Australia,Central,Technology,Laptop,887.76,3,0.17,221.09,2023-02-19
ORD-1909,Daniel Burns,Home Office,United Kingdom,East,Technology,Laptop,1606.18,4,0.16,384.53,2023-07-22
ORD-1910,Philip Butler,Home Office,France,West,Office Supplies,Paper,558.67,2,0.16,162.35,2023-12-08
ORD-1911,Patricia Thomas,Corporate,Canada,West,Technology,Phone,664.84,2,0.18,100.02,2023-01-16
ORD-1912,Mark Smith,Consumer,Germany,East,Office Supplies,Stapler,473.57,3,0.26,61.25,2023-11-15
ORD-1913,Lisa Thompson,Corporate,United States,East,Furniture,Table,370.67,5,0.08,26.84,2023-10-04
ORD-1914,Mark Ruiz,Corporate,Germany,West,Furniture,Bookcase,68.53,3,0.02,10.11,2023-05-14
ORD-1915,Matthew Smith,Corporate,Canada,South,Office Supplies,Pen,2408.7,7,0.27,151.67,2023-09-15
ORD-1916,Jesse Braun,Consumer,France,West,Office Supplies,Stapler,255.51,2,0.1,48.11,2023-11-18
ORD-1917,Robert Snyder,Consumer,Germany,East,Office Supplies,Binder,100.74,1,0.29,22.04,2023-06-09
ORD-1918,Vincent Beard,Consumer,France,West,Office Supplies,Stapler,331.26,8,0.19,33.41,2023-08-09
ORD-1919,Natalie Peterson,Consumer,United Kingdom,West,Furniture,Sofa,2082.15,9,0.0,345.98,2023-09-03
ORD-1920,William Mathews,Home Office,United Kingdom,West,Furniture,Chair,1059.25,8,0.08,233.03,2023-09-28
ORD-1921,Janice Foster,Corporate,Australia,West,Technology,Printer,74.84,1,0.16,5.05,2023-10-05
ORD-1922,Benjamin Richardson,Consumer,Germany,East,Furniture,Bookcase,674.25,7,0.15,168.91,2023-05-26
ORD-1923,Jason Martinez,Home Office,United Kingdom,Central,Technology,Phone,463.27,5,0.29,62.73,2023-08-11
ORD-1924,Michelle Burke,Corporate,France,Central,Furniture,Table,308.31,1,0.0,16.15,2023-08-03
ORD-1925,Traci Castro,Consumer,Germany,South,Office Supplies,Paper,399.95,2,0.27,101.59,2023-03-29
ORD-1926,Jamie Stein,Corporate,Australia,East,Office Supplies,Stapler,1761.3,10,0.05,426.22,2023-07-03
ORD-1927,Sharon Murray,Home Office,United States,East,Office Supplies,Pen,847.56,4,0.07,46.57,2023-12-23
ORD-1928,Brent Skinner,Corporate,Australia,Central,Furniture,Chair,2404.41,10,0.24,253.15,2023-02-07
ORD-1929,Judith Thompson,Corporate,United Kingdom,East,Office Supplies,Stapler,1057.03,10,0.06,269.84,2023-03-26
ORD-1930,Jordan Sullivan,Corporate,United States,Central,Technology,Phone,672.89,3,0.2,128.81,2023-04-28
ORD-1931,Gabriel Potts,Home Office,France,West,Furniture,Table,104.31,2,0.28,27.52,2023-01-25
ORD-1932,Mary Williams,Home Office,Australia,Central,Furniture,Chair,2239.78,9,0.2,606.48,2023-09-11
ORD-1933,Katie Mcneil,Consumer,Germany,East,Office Supplies,Stapler,807.97,7,0.2,134.65,2023-02-23
ORD-1934,Michelle Miller,Corporate,France,East,Technology,Monitor,127.19,1,0.13,20.63,2023-07-02
ORD-1935,Dr. Wanda White,Consumer,Germany,West,Office Supplies,Paper,2840.32,10,0.3,302.23,2023-01-06
ORD-1936,Ryan Craig,Home Office,Germany,East,Furniture,Table,503.68,3,0.02,103.92,2023-02-25
ORD-1937,Michelle Martin,Consumer,Germany,South,Furniture,Bookcase,563.77,5,0.14,163.32,2023-09-16
ORD-1938,Robert Daugherty,Consumer,United Kingdom,West,Furniture,Sofa,525.26,2,0.17,37.49,2023-04-10
ORD-1939,Billy Ramos,Consumer,United States,South,Office Supplies,Paper,92.07,3,0.24,5.86,2023-10-01
ORD-1940,Stacy Lopez,Home Office,Australia,South,Furniture,Chair,258.48,1,0.09,37.57,2023-01-09
ORD-1941,Joshua Robbins,Consumer,France,South,Furniture,Chair,1204.57,8,0.24,325.22,2023-06-19
ORD-1942,Katherine Ryan,Home Office,United States,Central,Technology,Laptop,1728.1,8,0.18,133.07,2023-08-02
ORD-1943,Karen Campbell,Consumer,France,East,Technology,Monitor,609.71,10,0.15,84.66,2023-09-22
ORD-1944,Shawn Jacobson,Corporate,Australia,South,Furniture,Table,1177.59,3,0.02,150.63,2023-12-14
ORD-1945,Jennifer Harris,Corporate,France,Central,Office Supplies,Binder,590.57,3,0.18,72.5,2023-02-06
ORD-1946,Austin Ellis,Consumer,France,West,Furniture,Table,3073.16,9,0.17,195.61,2023-12-22
ORD-1947,Angela Stanley,Corporate,Canada,West,Technology,Monitor,283.78,2,0.2,63.48,2023-07-09
ORD-1948,Tanya Joseph,Corporate,France,Central,Technology,Printer,1411.38,10,0.1,107.56,2023-02-22
ORD-1949,John Jordan,Consumer,Germany,West,Furniture,Table,897.14,4,0.06,152.68,2023-08-19
ORD-1950,Jennifer Wyatt,Corporate,Australia,South,Furniture,Sofa,1244.34,3,0.0,65.29,2023-06-22
ORD-1951,Thomas Estrada,Corporate,United States,East,Furniture,Bookcase,690.51,8,0.18,166.68,2023-11-08
ORD-1952,Vanessa Valdez,Consumer,United States,West,Furniture,Bookcase,323.69,3,0.08,30.29,2023-05-22
ORD-1953,Heather Kirk,Home Office,Canada,West,Furniture,Chair,926.39,3,0.27,51.18,2023-01-15
ORD-1954,Andrew Smith,Home Office,Canada,South,Technology,Laptop,2559.1,6,0.09,281.6,2023-08-14
ORD-1955,Jesse Jackson,Corporate,Australia,West,Technology,Phone,100.73,2,0.26,8.33,2023-02-05
ORD-1956,Julia Copeland,Consumer,Canada,South,Technology,Printer,1294.1,6,0.29,143.82,2023-05-12
ORD-1957,Elizabeth Wilson,Consumer,France,West,Technology,Printer,501.45,3,0.02,124.81,2023-11-15
ORD-1958,Erin Garcia,Consumer,France,South,Furniture,Chair,2608.19,8,0.18,239.58,2023-04-04
ORD-1959,Jeffery Nelson,Corporate,Australia,Central,Office Supplies,Stapler,447.73,3,0.11,100.12,2023-02-21
ORD-1960,Jonathan Smith,Home Office,Germany,South,Office Supplies,Stapler,3086.68,10,0.06,844.89,2023-12-27
ORD-1961,Christine Blake,Corporate,Canada,South,Furniture,Bookcase,2588.18,7,0.17,734.72,2023-09-04
